X,CH1,CH2,Start,Increment,P(Psi),V_int (cc)
674,-1.12E+00,1.16E+01,,,,
675,-7.20E-01,1.10E+01,,,,
676,-1.12E+00,1.10E+01,,,,
677,-8.00E-01,1.16E+01,,,,
678,-1.12E+00,1.10E+01,,,,
679,-7.20E-01,1.16E+01,,,,
680,-8.00E-01,1.16E+01,,,,
681,-1.12E+00,1.10E+01,,,,
682,-8.00E-01,1.10E+01,,,,
683,-1.12E+00,1.16E+01,,,,
684,-1.12E+00,1.16E+01,,,,
685,-7.20E-01,1.10E+01,,,,
686,-1.12E+00,1.16E+01,,,,
687,-8.00E-01,1.10E+01,,,,
688,-8.00E-01,1.10E+01,,,,
689,-1.12E+00,1.16E+01,,,,
690,-1.12E+00,1.10E+01,,,,
691,-7.20E-01,1.16E+01,,,,
692,-1.12E+00,1.10E+01,,,,
693,-7.20E-01,1.16E+01,,,,
694,-8.00E-01,1.16E+01,,,,
695,-1.12E+00,1.10E+01,,,,
696,-1.12E+00,1.16E+01,,,,
697,-7.20E-01,1.10E+01,,,,
698,-8.00E-01,1.10E+01,,,,
699,-1.12E+00,1.16E+01,,,,
700,-1.12E+00,1.16E+01,,,,
701,-8.00E-01,1.10E+01,,,,
702,-8.00E-01,1.16E+01,,,,
703,-1.12E+00,1.10E+01,,,,
704,-1.12E+00,1.10E+01,,,,
705,-7.20E-01,1.16E+01,,,,
706,-1.12E+00,1.16E+01,,,,
707,-7.20E-01,1.10E+01,,,,
708,-1.12E+00,1.16E+01,,,,
709,-7.20E-01,1.10E+01,,,,
710,-7.20E-01,1.16E+01,,,,
711,-1.12E+00,1.10E+01,,,,
712,-8.00E-01,1.16E+01,,,,
713,-1.12E+00,1.10E+01,,,,
714,-1.12E+00,1.16E+01,,,,
715,-7.20E-01,1.10E+01,,,,
716,-8.00E-01,1.10E+01,,,,
717,-1.20E+00,1.16E+01,,,,
718,-2.48E+00,9.80E+00,,,,
719,8.00E-02,1.22E+01,,,,
720,-2.08E+00,1.26E+01,,,,
721,1.60E-01,1.04E+01,,,,
722,-2.32E+00,1.06E+01,,,,
723,0.00E+00,1.22E+01,,,,
724,-8.80E-01,1.12E+01,,,,
725,-1.20E+00,1.18E+01,,,,
726,-1.20E+00,1.18E+01,,,,
727,-8.80E-01,1.12E+01,,,,
728,-1.20E+00,1.12E+01,,,,
729,-8.80E-01,1.18E+01,,,,
730,-8.80E-01,1.12E+01,,,,
731,-1.20E+00,1.18E+01,,,,
732,-1.20E+00,1.12E+01,,,,
733,-8.00E-01,1.18E+01,,,,
734,-8.80E-01,1.12E+01,,,,
735,-1.20E+00,1.18E+01,,,,
736,-8.80E-01,1.18E+01,,,,
737,-1.20E+00,1.12E+01,,,,
738,-8.80E-01,1.12E+01,,,,
739,-1.28E+00,1.18E+01,,,,
740,-1.20E+00,1.18E+01,,,,
741,-8.80E-01,1.12E+01,,,,
742,-8.80E-01,1.12E+01,,,,
743,-1.28E+00,1.18E+01,,,,
744,-1.20E+00,1.12E+01,,,,
745,-8.00E-01,1.18E+01,,,,
746,-1.20E+00,1.12E+01,,,,
747,-8.00E-01,1.18E+01,,,,
748,-8.80E-01,1.18E+01,,,,
749,-1.20E+00,1.12E+01,,,,
750,-1.20E+00,1.12E+01,,,,
751,-8.80E-01,1.18E+01,,,,
752,-1.20E+00,1.12E+01,,,,
753,-8.00E-01,1.18E+01,,,,
754,-8.00E-01,1.12E+01,,,,
755,-1.28E+00,1.18E+01,,,,
756,-1.20E+00,1.12E+01,,,,
757,-8.80E-01,1.18E+01,,,,
758,-8.80E-01,1.12E+01,,,,
759,-1.28E+00,1.18E+01,,,,
760,-1.20E+00,1.12E+01,,,,
761,-8.00E-01,1.18E+01,,,,
762,-1.20E+00,1.12E+01,,,,
763,-8.00E-01,1.18E+01,,,,
764,-1.20E+00,1.18E+01,,,,
765,-8.80E-01,1.12E+01,,,,
766,-8.80E-01,1.12E+01,,,,
767,-1.20E+00,1.18E+01,,,,
768,-8.80E-01,1.12E+01,,,,
769,-1.20E+00,1.18E+01,,,,
770,-1.20E+00,1.12E+01,,,,
771,-8.80E-01,1.18E+01,,,,
772,-1.20E+00,1.12E+01,,,,
773,-8.00E-01,1.18E+01,,,,
774,-1.20E+00,1.12E+01,,,,
775,-8.80E-01,1.18E+01,,,,
776,-8.80E-01,1.12E+01,,,,
777,-1.20E+00,1.18E+01,,,,
778,-1.20E+00,1.12E+01,,,,
779,-8.80E-01,1.18E+01,,,,
780,-8.80E-01,1.12E+01,,,,
781,-1.20E+00,1.18E+01,,,,
782,-8.80E-01,1.12E+01,,,,
783,-1.20E+00,1.18E+01,,,,
784,-8.80E-01,1.12E+01,,,,
785,-1.20E+00,1.18E+01,,,,
786,-1.20E+00,1.12E+01,,,,
787,-8.00E-01,1.18E+01,,,,
788,-8.80E-01,1.12E+01,,,,
789,-1.20E+00,1.18E+01,,,,
790,-1.20E+00,1.18E+01,,,,
791,-8.80E-01,1.12E+01,,,,
792,-8.80E-01,1.12E+01,,,,
793,-1.20E+00,1.18E+01,,,,
794,-8.80E-01,1.12E+01,,,,
795,-1.20E+00,1.18E+01,,,,
796,-8.80E-01,1.12E+01,,,,
797,-1.20E+00,1.18E+01,,,,
798,-8.80E-01,1.12E+01,,,,
799,-1.20E+00,1.16E+01,,,,
800,-8.80E-01,1.12E+01,,,,
801,-1.28E+00,1.18E+01,,,,
802,-8.80E-01,1.18E+01,,,,
803,-1.20E+00,1.12E+01,,,,
804,-1.20E+00,1.18E+01,,,,
805,-8.00E-01,1.12E+01,,,,
806,-8.80E-01,1.12E+01,,,,
807,-1.28E+00,1.18E+01,,,,
808,-1.20E+00,1.12E+01,,,,
809,-8.80E-01,1.18E+01,,,,
810,-1.20E+00,1.18E+01,,,,
811,-8.00E-01,1.12E+01,,,,
812,-8.80E-01,1.12E+01,,,,
813,-1.20E+00,1.18E+01,,,,
814,-8.80E-01,1.12E+01,,,,
815,-1.20E+00,1.18E+01,,,,
816,-1.20E+00,1.18E+01,,,,
817,-8.00E-01,1.12E+01,,,,
818,-1.20E+00,1.18E+01,,,,
819,-8.00E-01,1.12E+01,,,,
820,-1.20E+00,1.18E+01,,,,
821,-8.80E-01,1.12E+01,,,,
822,-8.80E-01,1.12E+01,,,,
823,-1.20E+00,1.18E+01,,,,
824,-8.80E-01,1.12E+01,,,,
825,-1.20E+00,1.18E+01,,,,
826,-8.80E-01,1.12E+01,,,,
827,-1.20E+00,1.18E+01,,,,
828,-1.20E+00,1.12E+01,,,,
829,-8.00E-01,1.18E+01,,,,
830,-8.80E-01,1.12E+01,,,,
831,-1.28E+00,1.18E+01,,,,
832,-8.80E-01,1.18E+01,,,,
833,-1.20E+00,1.12E+01,,,,
834,-8.80E-01,1.18E+01,,,,
835,-1.20E+00,1.12E+01,,,,
836,-1.20E+00,1.12E+01,,,,
837,-8.00E-01,1.18E+01,,,,
838,-8.00E-01,1.12E+01,,,,
839,-1.20E+00,1.18E+01,,,,
840,-8.80E-01,1.18E+01,,,,
841,-1.20E+00,1.12E+01,,,,
842,-1.20E+00,1.12E+01,,,,
843,-8.80E-01,1.18E+01,,,,
844,-1.20E+00,1.12E+01,,,,
845,-8.00E-01,1.18E+01,,,,
846,-1.20E+00,1.12E+01,,,,
847,-8.00E-01,1.18E+01,,,,
848,-8.80E-01,1.12E+01,,,,
849,-1.20E+00,1.18E+01,,,,
850,-8.80E-01,1.18E+01,,,,
851,-1.20E+00,1.12E+01,,,,
852,-8.00E-01,1.18E+01,,,,
853,-1.20E+00,1.12E+01,,,,
854,-8.00E-01,1.12E+01,,,,
855,-1.20E+00,1.18E+01,,,,
856,-1.20E+00,1.12E+01,,,,
857,-8.00E-01,1.18E+01,,,,
858,-8.80E-01,1.18E+01,,,,
859,-1.20E+00,1.12E+01,,,,
860,-8.80E-01,1.18E+01,,,,
861,-1.20E+00,1.12E+01,,,,
862,-1.20E+00,1.12E+01,,,,
863,-8.00E-01,1.18E+01,,,,
864,-1.20E+00,1.18E+01,,,,
865,-8.00E-01,1.12E+01,,,,
866,-1.20E+00,1.12E+01,,,,
867,-8.00E-01,1.18E+01,,,,
868,-1.20E+00,1.12E+01,,,,
869,-8.00E-01,1.18E+01,,,,
870,-1.20E+00,1.12E+01,,,,
871,-8.00E-01,1.18E+01,,,,
872,-8.80E-01,1.12E+01,,,,
873,-1.20E+00,1.18E+01,,,,
874,-1.20E+00,1.18E+01,,,,
875,-8.00E-01,1.12E+01,,,,
876,-1.20E+00,1.12E+01,,,,
877,-8.80E-01,1.18E+01,,,,
878,-8.80E-01,1.12E+01,,,,
879,-1.20E+00,1.18E+01,,,,
880,-1.20E+00,1.12E+01,,,,
881,-8.80E-01,1.18E+01,,,,
882,-8.80E-01,1.18E+01,,,,
883,-1.28E+00,1.12E+01,,,,
884,-1.20E+00,1.18E+01,,,,
885,-8.00E-01,1.12E+01,,,,
886,-1.28E+00,1.12E+01,,,,
887,-8.00E-01,1.18E+01,,,,
888,-8.80E-01,1.12E+01,,,,
889,-1.20E+00,1.18E+01,,,,
890,-1.20E+00,1.18E+01,,,,
891,-8.00E-01,1.12E+01,,,,
892,-8.80E-01,1.18E+01,,,,
893,-1.20E+00,1.12E+01,,,,
894,-1.20E+00,1.12E+01,,,,
895,-8.00E-01,1.18E+01,,,,
896,-8.80E-01,1.18E+01,,,,
897,-1.20E+00,1.12E+01,,,,
898,-1.28E+00,1.12E+01,,,,
899,-8.80E-01,1.18E+01,,,,
900,-8.80E-01,1.12E+01,,,,
901,-1.20E+00,1.18E+01,,,,
902,-8.80E-01,1.12E+01,,,,
903,-1.20E+00,1.18E+01,,,,
904,-8.80E-01,1.18E+01,,,,
905,-1.20E+00,1.12E+01,,,,
906,-1.20E+00,1.12E+01,,,,
907,-8.80E-01,1.18E+01,,,,
908,-1.20E+00,1.18E+01,,,,
909,-8.80E-01,1.12E+01,,,,
910,-8.80E-01,1.18E+01,,,,
911,-1.20E+00,1.12E+01,,,,
912,-1.20E+00,1.12E+01,,,,
913,-8.00E-01,1.18E+01,,,,
914,-1.20E+00,1.18E+01,,,,
915,-8.00E-01,1.12E+01,,,,
916,-8.00E-01,1.12E+01,,,,
917,-1.20E+00,1.18E+01,,,,
918,-1.20E+00,1.12E+01,,,,
919,-8.80E-01,1.18E+01,,,,
920,-8.80E-01,1.12E+01,,,,
921,-1.20E+00,1.18E+01,,,,
922,-1.20E+00,1.12E+01,,,,
923,-8.80E-01,1.18E+01,,,,
924,-1.28E+00,1.12E+01,,,,
925,-8.00E-01,1.18E+01,,,,
926,-1.20E+00,1.12E+01,,,,
927,-8.00E-01,1.18E+01,,,,
928,-1.20E+00,1.12E+01,,,,
929,-8.00E-01,1.18E+01,,,,
930,-1.20E+00,1.18E+01,,,,
931,-8.00E-01,1.12E+01,,,,
932,-8.80E-01,1.18E+01,,,,
933,-1.20E+00,1.12E+01,,,,
934,-1.20E+00,1.12E+01,,,,
935,-8.80E-01,1.18E+01,,,,
936,-8.80E-01,1.12E+01,,,,
937,-1.20E+00,1.18E+01,,,,
938,-1.20E+00,1.12E+01,,,,
939,-8.00E-01,1.18E+01,,,,
940,-1.20E+00,1.12E+01,,,,
941,-8.80E-01,1.18E+01,,,,
942,-1.20E+00,1.12E+01,,,,
943,-8.00E-01,1.18E+01,,,,
944,-8.00E-01,1.12E+01,,,,
945,-1.20E+00,1.18E+01,,,,
946,-1.20E+00,1.12E+01,,,,
947,-8.00E-01,1.18E+01,,,,
948,-8.80E-01,1.12E+01,,,,
949,-1.20E+00,1.18E+01,,,,
950,-8.80E-01,1.18E+01,,,,
951,-1.20E+00,1.12E+01,,,,
952,-1.20E+00,1.18E+01,,,,
953,-8.00E-01,1.12E+01,,,,
954,-1.20E+00,1.18E+01,,,,
955,-8.00E-01,1.12E+01,,,,
956,-8.80E-01,1.12E+01,,,,
957,-1.20E+00,1.18E+01,,,,
958,-1.20E+00,1.12E+01,,,,
959,-8.00E-01,1.18E+01,,,,
960,-1.20E+00,1.12E+01,,,,
961,-8.00E-01,1.18E+01,,,,
962,-8.80E-01,1.12E+01,,,,
963,-1.20E+00,1.18E+01,,,,
964,-1.20E+00,1.12E+01,,,,
965,-8.00E-01,1.18E+01,,,,
966,-1.12E+00,1.18E+01,,,,
967,-8.80E-01,1.12E+01,,,,
968,-1.20E+00,1.12E+01,,,,
969,-8.00E-01,1.18E+01,,,,
970,-1.20E+00,1.12E+01,,,,
971,-8.80E-01,1.18E+01,,,,
972,-8.80E-01,1.18E+01,,,,
973,-1.20E+00,1.12E+01,,,,
974,-1.20E+00,1.12E+01,,,,
975,-8.00E-01,1.18E+01,,,,
976,-8.00E-01,1.12E+01,,,,
977,-1.20E+00,1.18E+01,,,,
978,-1.20E+00,1.12E+01,,,,
979,-8.80E-01,1.18E+01,,,,
980,-1.20E+00,1.18E+01,,,,
981,-8.00E-01,1.12E+01,,,,
982,-8.80E-01,1.12E+01,,,,
983,-1.20E+00,1.18E+01,,,,
984,-8.00E-01,1.12E+01,,,,
985,-1.20E+00,1.18E+01,,,,
986,-1.20E+00,1.12E+01,,,,
987,-8.00E-01,1.18E+01,,,,
988,-8.80E-01,1.12E+01,,,,
989,-1.20E+00,1.18E+01,,,,
990,-8.00E-01,1.18E+01,,,,
991,-1.20E+00,1.12E+01,,,,
992,-8.80E-01,1.12E+01,,,,
993,-1.20E+00,1.18E+01,,,,
994,-8.00E-01,1.12E+01,,,,
995,-1.20E+00,1.18E+01,,,,
996,-1.20E+00,1.12E+01,,,,
997,-8.00E-01,1.18E+01,,,,
998,-1.20E+00,1.12E+01,,,,
999,-8.80E-01,1.18E+01,,,,
1000,-1.20E+00,1.12E+01,,,,
1001,-8.00E-01,1.18E+01,,,,
1002,-1.20E+00,1.12E+01,,,,
1003,-8.00E-01,1.18E+01,,,,
1004,-8.80E-01,1.12E+01,,,,
1005,-1.20E+00,1.18E+01,,,,
1006,-8.00E-01,1.12E+01,,,,
1007,-1.20E+00,1.18E+01,,,,
1008,-1.20E+00,1.12E+01,,,,
1009,-8.00E-01,1.18E+01,,,,
1010,-1.20E+00,1.12E+01,,,,
1011,-8.00E-01,1.18E+01,,,,
1012,-1.20E+00,1.18E+01,,,,
1013,-8.00E-01,1.12E+01,,,,
1014,-1.20E+00,1.12E+01,,,,
1015,-8.00E-01,1.18E+01,,,,
1016,-1.20E+00,1.12E+01,,,,
1017,-8.00E-01,1.18E+01,,,,
1018,-8.80E-01,1.12E+01,,,,
1019,-1.20E+00,1.18E+01,,,,
1020,-1.20E+00,1.18E+01,,,,
1021,-8.80E-01,1.12E+01,,,,
1022,-8.80E-01,1.12E+01,,,,
1023,-1.20E+00,1.18E+01,,,,
1024,-1.20E+00,1.12E+01,,,,
1025,-8.00E-01,1.18E+01,,,,
1026,-1.20E+00,1.12E+01,,,,
1027,-8.00E-01,1.18E+01,,,,
1028,-8.80E-01,1.12E+01,,,,
1029,-1.20E+00,1.18E+01,,,,
1030,-1.20E+00,1.12E+01,,,,
1031,-8.00E-01,1.18E+01,,,,
1032,-8.80E-01,1.12E+01,,,,
1033,-1.20E+00,1.18E+01,,,,
1034,-8.80E-01,1.18E+01,,,,
1035,-1.20E+00,1.12E+01,,,,
1036,-1.20E+00,1.12E+01,,,,
1037,-8.80E-01,1.18E+01,,,,
1038,-1.20E+00,1.12E+01,,,,
1039,-8.00E-01,1.18E+01,,,,
1040,-1.20E+00,1.18E+01,,,,
1041,-8.00E-01,1.12E+01,,,,
1042,-8.80E-01,1.12E+01,,,,
1043,-1.20E+00,1.18E+01,,,,
1044,-1.20E+00,1.12E+01,,,,
1045,-8.80E-01,1.18E+01,,,,
1046,-1.20E+00,1.12E+01,,,,
1047,-8.00E-01,1.18E+01,,,,
1048,-1.20E+00,1.18E+01,,,,
1049,-8.00E-01,1.12E+01,,,,
1050,-1.20E+00,1.12E+01,,,,
1051,-8.80E-01,1.18E+01,,,,
1052,-8.80E-01,1.12E+01,,,,
1053,-1.20E+00,1.18E+01,,,,
1054,-8.80E-01,1.12E+01,,,,
1055,-1.20E+00,1.18E+01,,,,
1056,-1.20E+00,1.10E+01,,,,
1057,-8.00E-01,1.18E+01,,,,
1058,-1.20E+00,1.18E+01,,,,
1059,-8.80E-01,1.12E+01,,,,
1060,-8.80E-01,1.12E+01,,,,
1061,-1.20E+00,1.18E+01,,,,
1062,-1.20E+00,1.12E+01,,,,
1063,-8.00E-01,1.18E+01,,,,
1064,-8.80E-01,1.12E+01,,,,
1065,-1.20E+00,1.18E+01,,,,
1066,-1.20E+00,1.12E+01,,,,
1067,-8.00E-01,1.18E+01,,,,
1068,-1.20E+00,1.12E+01,,,,
1069,-8.00E-01,1.18E+01,,,,
1070,-1.20E+00,1.12E+01,,,,
1071,-8.00E-01,1.18E+01,,,,
1072,-8.00E-01,1.12E+01,,,,
1073,-1.28E+00,1.18E+01,,,,
1074,-8.80E-01,1.12E+01,,,,
1075,-1.20E+00,1.18E+01,,,,
1076,-1.20E+00,1.12E+01,,,,
1077,-8.00E-01,1.18E+01,,,,
1078,-8.80E-01,1.12E+01,,,,
1079,-1.20E+00,1.18E+01,,,,
1080,-8.80E-01,1.12E+01,,,,
1081,-1.20E+00,1.18E+01,,,,
1082,-8.00E-01,1.12E+01,,,,
1083,-1.20E+00,1.18E+01,,,,
1084,-1.20E+00,1.18E+01,,,,
1085,-8.00E-01,1.12E+01,,,,
1086,-8.00E-01,1.12E+01,,,,
1087,-1.20E+00,1.18E+01,,,,
1088,-8.00E-01,1.12E+01,,,,
1089,-1.20E+00,1.18E+01,,,,
1090,-8.80E-01,1.18E+01,,,,
1091,-1.20E+00,1.12E+01,,,,
1092,-8.80E-01,1.18E+01,,,,
1093,-1.20E+00,1.12E+01,,,,
1094,-8.80E-01,1.12E+01,,,,
1095,-1.20E+00,1.18E+01,,,,
1096,-1.20E+00,1.12E+01,,,,
1097,-8.80E-01,1.18E+01,,,,
1098,-8.80E-01,1.12E+01,,,,
1099,-1.20E+00,1.18E+01,,,,
1100,-1.20E+00,1.12E+01,,,,
1101,-8.00E-01,1.18E+01,,,,
1102,-1.20E+00,1.12E+01,,,,
1103,-8.00E-01,1.18E+01,,,,
1104,-1.20E+00,1.18E+01,,,,
1105,-8.00E-01,1.12E+01,,,,
1106,-1.20E+00,1.12E+01,,,,
1107,-8.00E-01,1.18E+01,,,,
1108,-8.80E-01,1.12E+01,,,,
1109,-1.20E+00,1.18E+01,,,,
1110,-8.80E-01,1.12E+01,,,,
1111,-1.20E+00,1.18E+01,,,,
1112,-8.80E-01,1.18E+01,,,,
1113,-1.20E+00,1.12E+01,,,,
1114,-8.00E-01,1.12E+01,,,,
1115,-1.20E+00,1.18E+01,,,,
1116,-1.20E+00,1.12E+01,,,,
1117,-8.00E-01,1.18E+01,,,,
1118,-8.80E-01,1.12E+01,,,,
1119,-1.20E+00,1.18E+01,,,,
1120,-1.20E+00,1.12E+01,,,,
1121,-8.00E-01,1.18E+01,,,,
1122,-1.20E+00,1.12E+01,,,,
1123,-8.00E-01,1.18E+01,,,,
1124,-1.20E+00,1.12E+01,,,,
1125,-8.00E-01,1.18E+01,,,,
1126,-1.20E+00,1.12E+01,,,,
1127,-8.00E-01,1.18E+01,,,,
1128,-1.20E+00,1.12E+01,,,,
1129,-8.00E-01,1.18E+01,,,,
1130,-1.20E+00,1.12E+01,,,,
1131,-8.00E-01,1.18E+01,,,,
1132,-8.80E-01,1.12E+01,,,,
1133,-1.20E+00,1.18E+01,,,,
1134,-8.80E-01,1.12E+01,,,,
1135,-1.20E+00,1.18E+01,,,,
1136,-1.20E+00,1.12E+01,,,,
1137,-8.00E-01,1.18E+01,,,,
1138,-1.20E+00,1.18E+01,,,,
1139,-8.00E-01,1.12E+01,,,,
1140,-8.80E-01,1.12E+01,,,,
1141,-1.20E+00,1.18E+01,,,,
1142,-1.20E+00,1.12E+01,,,,
1143,-8.80E-01,1.18E+01,,,,
1144,-1.20E+00,1.18E+01,,,,
1145,-8.00E-01,1.12E+01,,,,
1146,-8.00E-01,1.18E+01,,,,
1147,-1.20E+00,1.12E+01,,,,
1148,-1.20E+00,1.12E+01,,,,
1149,-8.00E-01,1.18E+01,,,,
1150,-8.00E-01,1.18E+01,,,,
1151,-1.20E+00,1.12E+01,,,,
1152,-1.20E+00,1.12E+01,,,,
1153,-8.00E-01,1.18E+01,,,,
1154,-1.20E+00,1.18E+01,,,,
1155,-8.00E-01,1.12E+01,,,,
1156,-8.00E-01,1.12E+01,,,,
1157,-1.20E+00,1.18E+01,,,,
1158,-1.20E+00,1.18E+01,,,,
1159,-8.00E-01,1.12E+01,,,,
1160,-8.80E-01,1.18E+01,,,,
1161,-1.20E+00,1.12E+01,,,,
1162,-1.20E+00,1.12E+01,,,,
1163,-8.00E-01,1.18E+01,,,,
1164,-8.80E-01,1.12E+01,,,,
1165,-1.20E+00,1.18E+01,,,,
1166,-1.12E+00,1.12E+01,,,,
1167,-8.00E-01,1.18E+01,,,,
1168,-1.20E+00,1.12E+01,,,,
1169,-8.00E-01,1.18E+01,,,,
1170,-1.12E+00,1.12E+01,,,,
1171,-8.00E-01,1.18E+01,,,,
1172,-1.20E+00,1.12E+01,,,,
1173,-8.00E-01,1.18E+01,,,,
1174,-1.20E+00,1.18E+01,,,,
1175,-8.80E-01,1.12E+01,,,,
1176,-8.80E-01,1.12E+01,,,,
1177,-1.20E+00,1.18E+01,,,,
1178,-1.20E+00,1.12E+01,,,,
1179,-8.80E-01,1.18E+01,,,,
1180,-1.20E+00,1.12E+01,,,,
1181,-8.00E-01,1.18E+01,,,,
1182,-8.00E-01,1.12E+01,,,,
1183,-1.20E+00,1.18E+01,,,,
1184,-8.80E-01,1.18E+01,,,,
1185,-1.20E+00,1.12E+01,,,,
1186,-1.20E+00,1.12E+01,,,,
1187,-8.00E-01,1.18E+01,,,,
1188,-1.20E+00,1.12E+01,,,,
1189,-8.00E-01,1.18E+01,,,,
1190,-8.80E-01,1.12E+01,,,,
1191,-1.20E+00,1.18E+01,,,,
1192,-1.20E+00,1.12E+01,,,,
1193,-8.00E-01,1.18E+01,,,,
1194,-1.20E+00,1.12E+01,,,,
1195,-8.00E-01,1.18E+01,,,,
1196,-1.20E+00,1.12E+01,,,,
1197,-8.00E-01,1.18E+01,,,,
1198,-8.00E-01,1.12E+01,,,,
1199,-1.20E+00,1.18E+01,,,,
